time,absoluteSensor2.r[2],absoluteSensor.r[2]
2005.2,0.960093275,0.309875346
2005.8,0.961127384,0.318749695
2006.4,0.962151751,0.330859514
2007,0.963166162,0.346003662
2007.6,0.964170369,0.363948524
2008.2,0.965164156,0.384490197
2008.8,0.966147198,0.407317029
2009.4,0.967119136,0.432084379
2010,0.968079622,0.458454988
2010.6,0.969028288,0.48607363
2011.2,0.9699647,0.514520487
2011.8,0.970888437,0.543384096
2012.4,0.971799109,0.572288872
2013,0.972696272,0.600800263
2013.6,0.973579497,0.62850312
2014.2,0.974448403,0.655026194
2014.8,0.975302592,0.679983894
2015.4,0.976141697,0.70301991
2016,0.976965382,0.723808622
2016.6,0.977773344,0.742058539
2017.2,0.97856532,0.757516759
2017.8,0.979341085,0.769968909
2018.4,0.980100441,0.779226894
2019,0.980843266,0.785179707
2019.6,0.981569486,0.787763549
2020.2,0.982279023,0.786908335
2020.8,0.98297191,0.78265787
2021.4,0.983648223,0.775097625
2022,0.98430805,0.764323906
2022.6,0.984951532,0.75048867
2023.2,0.985578897,0.733826894
2023.8,0.986190386,0.714590273
2024.4,0.986786235,0.693021638
2025,0.987366787,0.669473017
2025.6,0.9879324,0.644311109
2026.2,0.988483381,0.617851163
2026.8,0.989020143,0.590512704
2027.4,0.989543091,0.562709723
2028,0.990052608,0.534831888
2028.6,0.990549086,0.507280263
2029.2,0.991032938,0.48047341
2029.8,0.99150455,0.454804187
2030.4,0.991964274,0.430632659
2031,0.992412466,0.408320742
2031.6,0.992849446,0.388194504
2032.2,0.993275503,0.37054931
2032.8,0.993690884,0.355639604
2033.4,0.994095796,0.34367645
2034,0.994490419,0.334847103
2034.6,0.994874879,0.329281397
2035.2,0.995249236,0.32704612
2035.8,0.99561352,0.328176187
2036.4,0.995967739,0.33268279
2037,0.996311796,0.340475415
2037.6,0.996645558,0.351425693
2038.2,0.996968917,0.365428757
2038.8,0.997281634,0.382249483
2039.4,0.997583442,0.401626492
2040,0.997874091,0.423312684
2040.6,0.998153265,0.446994815
2041.2,0.998420593,0.472306367
2041.8,0.99867571,0.498885201
2042.4,0.99891826,0.52637818
2043,0.999147817,0.554361491
2043.6,0.999363962,0.582420343
2044.2,0.999566325,0.610185758
2044.8,0.999754483,0.637236781
2045.4,0.999928036,0.663176763
2046,1.000086621,0.687643002
2046.6,1.000229882,0.710283175
2047.2,1.000357491,0.730768963
2047.8,1.000469149,0.748804764
2048.4,1.000564596,0.764129832
2049,1.000643617,0.776530836
2049.6,1.00070604,0.785836337
2050.2,1.000751707,0.791889539
2050.8,1.00078055,0.79462314
2051.4,1.000792546,0.794014162
2052,1.000787675,0.790042207
2052.6,1.000766004,0.782775292
2053.2,1.000727662,0.772341065
2053.8,1.000672792,0.758882973
2054.4,1.000601564,0.742571415
2055,1.000514248,0.723674093
2055.6,1.000411131,0.70247763
2056.2,1.000292471,0.679239404
2056.8,1.00015864,0.654329517
2057.4,1.000010016,0.628126369
2058,0.999846944,0.600970766
2058.6,0.999669828,0.573267315
2059.2,0.999479088,0.54543201
2059.8,0.999275118,0.517859454
2060.4,0.999058306,0.490932002
2061,0.998829054,0.465052642
2061.6,0.998587743,0.440597035
2062.2,0.998334713,0.417904072
2062.8,0.9980703,0.397305217
2063.4,0.997794798,0.37909345
2064,0.99750848,0.363535966
2064.6,0.997211565,0.35084961
2065.2,0.996904229,0.341205848
2065.8,0.996586619,0.334748435
2066.4,0.996258838,0.331576022
2067,0.995920914,0.331711525
2067.6,0.995572838,0.335142276
2068.2,0.995214598,0.341850862
2068.8,0.994846068,0.351706719
2069.4,0.994467085,0.36454232
2070,0.994077516,0.38021785
2070.6,0.993677109,0.398476271
2071.2,0.993265581,0.419029207
2071.8,0.992842654,0.441592301
2072.4,0.992408018,0.465850433
2073,0.991961297,0.491420665
2073.6,0.991502118,0.517922962
2074.2,0.991030136,0.545006049
2074.8,0.990544934,0.572247438
2075.4,0.99004611,0.599235911
2076,0.989533308,0.625608392
2076.6,0.989006132,0.650963251
2077.2,0.988464215,0.674924771
2077.8,0.987907217,0.697146093
2078.4,0.987334826,0.7173054
2079,0.986746751,0.735106051
2079.6,0.986142741,0.750286819
2080.2,0.985522573,0.762616664
2080.8,0.984886082,0.771923102
2081.4,0.984233151,0.778078773
2082,0.983563662,0.780958338
2082.6,0.9828776,0.780537223
2083.2,0.982174992,0.776831933
2083.8,0.981455874,0.769871175
2084.4,0.980720348,0.759745378
2085,0.97996859,0.746621596
2085.6,0.979200797,0.730686571
2086.2,0.978417166,0.712128712
2086.8,0.977618005,0.691244028
2087.4,0.97680364,0.668348416
2088,0.975974353,0.64371332
2088.6,0.975130537,0.617721938
2089.2,0.97427259,0.590759492
2089.8,0.973400882,0.563187505
2090.4,0.972515816,0.535394448
2091,0.971617814,0.507793543
2091.6,0.970707281,0.480777032
2092.2,0.969784593,0.454709626
2092.8,0.968850146,0.429974189
2093.4,0.967904305,0.406923827
2094,0.966947398,0.385876017
2094.6,0.965979739,0.367129104
2095.2,0.965001596,0.350941646
2095.8,0.964013218,0.337547105
2096.4,0.9630148,0.32712843
2097,0.962006486,0.319815909
2097.6,0.960988387,0.315708257
2098.2,0.959960587,0.314874307
2098.8,0.95892308,0.317294205
2099.4,0.95787582,0.32290945
2100,0.956818777,0.331674328
2100.6,0.955751797,0.343421287
2101.2,0.954674697,0.357951489
2101.8,0.953587304,0.375079188
2102.4,0.952489372,0.394541043
2103,0.951380599,0.416021398
2103.6,0.950260685,0.439204912
2104.2,0.949129329,0.463774278
2104.8,0.947986153,0.489335535
2105.4,0.94683078,0.515497503
2106,0.945662879,0.541910949
2106.6,0.944482048,0.568159646
2107.2,0.943287906,0.593844325
2107.8,0.942080104,0.618601416
2108.4,0.94085829,0.642060007
2109,0.939622124,0.663865381
2109.6,0.938371301,0.683692786
2110.2,0.937105542,0.701248971
2110.8,0.935824605,0.716271859
2111.4,0.934528282,0.728537839
2112,0.93321639,0.7378452
2112.6,0.931888815,0.744062846
2113.2,0.930545489,0.747103697
2113.8,0.929186349,0.746886313
2114.4,0.927811416,0.743415325
2115,0.926420769,0.73674909
2115.6,0.925014502,0.726963716
2116.2,0.923592745,0.714170941
2116.8,0.92215572,0.698573913
2117.4,0.920703673,0.680398222
2118,0.919236829,0.659849967
2118.6,0.917755527,0.637248881
2119.2,0.916260121,0.61293024
2119.8,0.914750929,0.587191234
2120.4,0.91322835,0.560410865
2121,0.911692796,0.532981545
2121.6,0.910144662,0.505277872
2122.2,0.908584342,0.47767365
2122.8,0.907012262,0.450573974
2123.4,0.905428827,0.424362115
2124,0.903834403,0.399385603
2124.6,0.902229373,0.376003259
2125.2,0.900614081,0.354541101
2125.8,0.898988847,0.335294609
2126.4,0.897353953,0.31852681
2127,0.895709646,0.304460836
2127.6,0.894056142,0.293292429
2128.2,0.892393616,0.285173085
2128.8,0.890722178,0.280191291
2129.4,0.889041905,0.278400308
2130,0.887352858,0.279839911
2130.6,0.885654999,0.284449205
2131.2,0.88394825,0.292127176
2131.8,0.882232559,0.302797571
2132.4,0.88050775,0.316261662
2133,0.878773619,0.3322915
2133.6,0.877029962,0.350660205
2134.2,0.875276534,0.371098288
2134.8,0.87351302,0.393267748
2135.4,0.871739106,0.416828675
2136,0.869954496,0.441461412
2136.6,0.868158814,0.466766203
2137.2,0.86635169,0.492347125
2137.8,0.864532801,0.51785762
2138.4,0.862701768,0.54289224
2139,0.860858231,0.567066861
2139.6,0.859001859,0.590025073
2140.2,0.857132335,0.611423954
2140.8,0.855249356,0.630934083
2141.4,0.853352648,0.648258015
2142,0.851441973,0.663129903
2142.6,0.849517131,0.675324335
2143.2,0.847577965,0.684657526
2143.8,0.845624328,0.690957219
2144.4,0.843656157,0.694133588
2145,0.841673432,0.694138525
2145.6,0.839676143,0.690937121
2146.2,0.837664347,0.684559157
2146.8,0.835638171,0.675103636
2147.4,0.833597763,0.662691431
2148,0.831543281,0.647454946
2148.6,0.82947499,0.629629699
2149.2,0.827393177,0.60947527
2149.8,0.825298092,0.587215062
2150.4,0.823190103,0.563187893
2151,0.821069585,0.537741746
2151.6,0.818936891,0.511201344
2152.2,0.816792418,0.48393392
2152.8,0.814636589,0.456336389
2153.4,0.812469815,0.428789165
2154,0.810292485,0.40165241
2154.6,0.808105018,0.375318222
2155.2,0.805907814,0.350155048
2155.8,0.803701231,0.326493103
2156.4,0.80148563,0.304663883
2157,0.799261337,0.284963685
2157.6,0.797028651,0.267661918
2158.2,0.794787832,0.252987766
2158.8,0.792539095,0.24112726
2159.4,0.790282625,0.232235679
2160,0.788018576,0.226434663
2160.6,0.785747023,0.22377105
2161.2,0.783468006,0.224253232
2161.8,0.781181567,0.227892257
2162.4,0.778887637,0.234588458
2163,0.776586113,0.244206999
2163.6,0.774276902,0.256624564
2164.2,0.771959826,0.271631627
2164.8,0.769634657,0.288968686
2165.4,0.767301165,0.308373063
2166,0.764959105,0.329569067
2166.6,0.762608155,0.352201382
2167.2,0.760247987,0.375911904
2167.8,0.757878314,0.400378751
2168.4,0.755498766,0.425201346
2169,0.753108985,0.449988548
2169.6,0.75070865,0.474386855
2170.2,0.748297414,0.498016391
2170.8,0.74587494,0.520507549
2171.4,0.74344092,0.541517855
2172,0.74099507,0.560730395
2172.6,0.738537121,0.577844605
2173.2,0.736066843,0.592594503
2173.8,0.733584029,0.604741158
2174.4,0.731088526,0.614097201
2175,0.728580223,0.620517666
2175.6,0.726059018,0.623866992
2176.2,0.723524889,0.624089172
2176.8,0.720977863,0.621176292
2177.4,0.718417986,0.615139618
2178,0.715845344,0.606032612
2178.6,0.713260111,0.593992489
2179.2,0.710662483,0.579181505
2179.8,0.708052647,0.56175233
2180.4,0.705430902,0.541968848
2181,0.70279757,0.520116948
2181.6,0.700152933,0.496444459
2182.2,0.697497372,0.471296969
2182.8,0.694831283,0.445034076
2183.4,0.692155045,0.418000866
2184,0.689469052,0.390554028
2184.6,0.686773734,0.363089585
2185.2,0.684069508,0.335987019
2185.8,0.681356757,0.309593355
2186.4,0.678635891,0.28428336
2187,0.675907295,0.260405435
2187.6,0.673171319,0.238272288
2188.2,0.670428299,0.218184945
2188.8,0.667678539,0.200408555
2189.4,0.664922312,0.185181453
2190,0.662159854,0.172701646
2190.6,0.659391349,0.163116521
2191.2,0.656616949,0.156539296
2191.8,0.653836782,0.153062671
2192.4,0.651050893,0.15269268
2193,0.648259283,0.155394275
2193.6,0.645461974,0.161149879
2194.2,0.642658867,0.169823741
2194.8,0.639849835,0.181249721
2195.4,0.637034748,0.195260988
2196,0.634213425,0.211637843
2196.6,0.631385617,0.230093534
2197.2,0.628551071,0.25033525
2197.8,0.625709544,0.272081051
2198.4,0.622860705,0.294963297
2199,0.620004225,0.31861189
2199.6,0.617139818,0.342703223
2200.2,0.614267127,0.366840552
2200.8,0.611385808,0.390641585
2201.4,0.608495547,0.41375153
2202,0.605596028,0.435815594
2202.6,0.60268694,0.456482727
2203.2,0.599767998,0.475430249
2203.8,0.596838952,0.492365992
2204.4,0.593899572,0.507021078
2205,0.590949666,0.519164144
2205.6,0.587989064,0.52858325
2206.2,0.585017655,0.535129765
2206.8,0.582035374,0.538696186
2207.4,0.579042167,0.539189587
2208,0.576038046,0.53658133
2208.6,0.573023084,0.530904124
2209.2,0.569997379,0.522214018
2209.8,0.566961047,0.510587267
2210.4,0.563914301,0.496196354
2211,0.560857383,0.479240966
2211.6,0.557790505,0.4598937
2212.2,0.554713996,0.438442631
2212.8,0.551628203,0.415191545
2213.4,0.548533446,0.390421384
2214,0.545430106,0.364470434
2214.6,0.542318595,0.337709491
2215.2,0.539199312,0.310497006
2215.8,0.536072647,0.283180047
2216.4,0.532939032,0.25614871
2217,0.52979888,0.229775403
2217.6,0.526652568,0.204393978
2218.2,0.523500491,0.180358096
2218.8,0.520343016,0.157991631
2219.4,0.517180478,0.137589308
2220,0.514013189,0.119418949
2220.6,0.510841424,0.103713527
2221.2,0.507665428,0.090676485
2221.8,0.504485414,0.080476456
2222.4,0.501301532,0.073221435
2223,0.498113895,0.068982021
2223.6,0.494922611,0.067822375
2224.2,0.491727688,0.069709168
2224.8,0.488529101,0.074571242
2225.4,0.485326829,0.08234684
2226,0.482120763,0.092882733
2226.6,0.478910747,0.105978975
2227.2,0.475696618,0.121429487
2227.8,0.47247819,0.139004661
2228.4,0.469255198,0.158395011
2229,0.466027368,0.179283419
2229.6,0.462794456,0.201381807
2230.2,0.459556131,0.224315073
2230.8,0.456312064,0.24771008
2231.4,0.453061966,0.271233271
2232,0.449805501,0.294505174
2232.6,0.446542342,0.317152459
2233.2,0.443272182,0.338826117
2233.8,0.439994735,0.359194469
2234.4,0.436709718,0.377929128
2235,0.433416877,0.394732109
2235.6,0.430115988,0.409335403
2236.2,0.426806862,0.421503945
2236.8,0.423489348,0.431042245
2237.4,0.420163309,0.437768712
2238,0.416828678,0.441570686
2238.6,0.41348543,0.44237865
2239.2,0.410133561,0.44014326
2239.8,0.406773114,0.434861424
2240.4,0.403404205,0.426604947
2241,0.400026978,0.415472402
2241.6,0.396641578,0.401562321
2242.2,0.393248254,0.385079118
2242.8,0.389847283,0.366254715
2243.4,0.386438907,0.34528373
2244,0.383023475,0.32247165
2244.6,0.379601353,0.298137544
2245.2,0.376172895,0.272588979
2245.8,0.372738477,0.246157836
2246.4,0.369298523,0.219220843
2247,0.365853444,0.192143145
2247.6,0.362403623,0.165262692
2248.2,0.358949487,0.138959057
2248.8,0.355491441,0.113592091
2249.4,0.352029853,0.08948191
2250,0.348565096,0.066957865
2250.6,0.345097517,0.046317273
2251.2,0.34162743,0.027831043
2251.8,0.338155122,0.011736614
2252.4,0.334680836,-0.001767591
2253,0.331204785,-0.0125157
2253.6,0.327727157,-0.02036738
2254.2,0.324248066,-0.025254057
2254.8,0.320767589,-0.027147402
2255.4,0.317285807,-0.026011719
2256,0.313802697,-0.021917766
2256.6,0.310318202,-0.014969995
2257.2,0.306832262,-0.005274566
2257.8,0.303344758,0.0070014
2258.4,0.299855507,0.021626888
2259,0.296364314,0.038361352
2259.6,0.292870989,0.056965388
2260.2,0.28937525,0.077111397
2260.8,0.28587681,0.098463774
2261.4,0.282375423,0.120728695
2262,0.278870759,0.143528244
2262.6,0.275362494,0.166491989
2263.2,0.271850334,0.189277122
2263.8,0.268333969,0.211525999
2264.4,0.264813085,0.232876977
2265,0.261287393,0.252993127
2265.6,0.257756632,0.271564576
2266.2,0.254220547,0.28828903
2266.8,0.250678916,0.302897178
2267.4,0.247131545,0.315145159
2268,0.243578281,0.324833177
2268.6,0.240019012,0.331800809
2269.2,0.236453643,0.335904052
2269.8,0.232882137,0.337059312
2270.4,0.229304514,0.335236475
2271,0.225720815,0.330429619
2271.6,0.22213111,0.322660054
2272.2,0.218535556,0.312036563
2272.8,0.21493434,0.298697282
2273.4,0.211327631,0.282762689
2274,0.207715709,0.26446551
2274.6,0.204098879,0.244059966
2275.2,0.200477419,0.221778031
2275.8,0.196851681,0.197922375
2276.4,0.19322205,0.172829221
2277,0.189588902,0.146826234
2277.6,0.185952613,0.120239643
2278.2,0.182313607,0.093447071
2278.8,0.178672301,0.066814119
2279.4,0.17502907,0.040669661
2280,0.171384329,0.015378612
2280.6,0.167738469,-0.008717849
2281.2,0.164091846,-0.031310347
2281.8,0.160444808,-0.052100528
2282.4,0.156797675,-0.070818013
2283,0.153150738,-0.087220431
2283.6,0.149504255,-0.101098754
2284.2,0.145858436,-0.112290697
2284.8,0.142213459,-0.1206696
2285.4,0.138569484,-0.126122928
2286,0.13492659,-0.12862092
2286.6,0.131284818,-0.128173047
2287.2,0.127644213,-0.124782175
2287.8,0.124004728,-0.118544153
2288.4,0.120366275,-0.109597852
2289,0.116728755,-0.098090725
2289.6,0.113092036,-0.084203173
2290.2,0.109455911,-0.068193377
2290.8,0.105820159,-0.050331235
2291.4,0.102184579,-0.030865805
2292,0.098548881,-0.010138188
2292.6,0.094912767,0.011505281
2293.2,0.091275983,0.033759575
2293.8,0.087638206,0.056254549
2294.4,0.083999122,0.078623693
2295,0.080358433,0.100522081
2295.6,0.076715851,0.121612029
2296.2,0.073071082,0.141548068
2296.8,0.069423855,0.16001083
2297.4,0.065773931,0.176711566
2298,0.062121087,0.19137686
2298.6,0.058465133,0.203768957
2299.2,0.054805901,0.213669149
2299.8,0.051143277,0.220913221
2300.4,0.047477184,0.225376128
2301,0.043807569,0.226953633
2301.6,0.040134424,0.225589049
2302.2,0.036457807,0.221291052
2302.8,0.032777805,0.214096029
2303.4,0.029094512,0.204049029
2304,0.02540812,0.191293208
2304.6,0.021718854,0.176002769
2305.2,0.018026906,0.158319819
2305.8,0.014332581,0.138501599
2306.4,0.010636203,0.11682146
2307,0.006938085,0.093543091
2307.6,0.003238578,0.068966862
2308.2,-4.62E-04,0.043441163
2308.8,-0.004163023,0.017307354
2309.4,-0.007864354,-0.009113522
2310,-0.011565492,-0.035447668
2310.6,-0.015266028,-0.061334741
2311.2,-0.018965592,-0.086455389
2311.8,-0.022663789,-0.110462986
2312.4,-0.026360248,-0.133037751
2313,-0.030054628,-0.153886506
2313.6,-0.03374661,-0.172739994
2314.2,-0.037435902,-0.189357527
2314.8,-0.041122246,-0.203528923
2315.4,-0.04480541,-0.215072335
2316,-0.04848522,-0.223862473
2316.6,-0.052161538,-0.229812586
2317.2,-0.055834231,-0.232837855
2317.8,-0.059503257,-0.232946168
2318.4,-0.06316861,-0.230181282
2319,-0.066830287,-0.224589906
2319.6,-0.070488353,-0.216285161
2320.2,-0.074142929,-0.205439657
2320.8,-0.077794151,-0.192238358
2321.4,-0.081442164,-0.176874625
2322,-0.085087198,-0.159629679
2322.6,-0.088729499,-0.140797486
2323.2,-0.092369274,-0.120636443
2323.8,-0.096006826,-0.099496641
2324.4,-0.099642452,-0.077727554
2325,-0.103276427,-0.055650705
2325.6,-0.106909052,-0.033617958
2326.2,-0.110540638,-0.01199094
2326.8,-0.114171478,0.008889849
2327.4,-0.117801841,0.028705361
2328,-0.121432003,0.047130221
2328.6,-0.125062212,0.063867254
2329.2,-0.128692686,0.078648742
2329.8,-0.132323618,0.091232283
2330.4,-0.135955164,0.101412009
2331,-0.139587464,0.109000832
2331.6,-0.1432206,0.113864754
2332.2,-0.146854614,0.115915823
2332.8,-0.150489517,0.115090601
2333.4,-0.154125294,0.111357902
2334,-0.157761847,0.104763921
2334.6,-0.161399053,0.095385438
2335.2,-0.165036792,0.083290872
2335.8,-0.168674843,0.068654777
2336.4,-0.172312954,0.051678084
2337,-0.175950898,0.03254043
2337.6,-0.179588364,0.011503347
2338.2,-0.183225009,-0.011138462
2338.8,-0.186860494,-0.035095469
2339.4,-0.190494472,-0.060069083
2340,-0.19412654,-0.085703631
2340.6,-0.197756298,-0.1116502
2341.2,-0.201383383,-0.137592841
2341.8,-0.205007381,-0.163165935
2342.4,-0.208627895,-0.188021103
2343,-0.212244562,-0.211844687
2343.6,-0.215857014,-0.234316224
2344.2,-0.219464904,-0.255137872
2344.8,-0.223067913,-0.274038098
2345.4,-0.22666575,-0.290774656
2346,-0.230258158,-0.305138886
2346.6,-0.233844914,-0.316955419
2347.2,-0.237425813,-0.32606898
2347.8,-0.24100072,-0.332391474
2348.4,-0.244569538,-0.335874195
2349,-0.248132166,-0.336465378
2349.6,-0.251688596,-0.33420377
2350.2,-0.255238857,-0.32916744
2350.8,-0.25878299,-0.321445045
2351.4,-0.262321076,-0.311165984
2352,-0.265853272,-0.298533412
2352.6,-0.269379745,-0.283765524
2353.2,-0.272900656,-0.267068424
2353.8,-0.276416257,-0.248742133
2354.4,-0.27992681,-0.229098637
2355,-0.283432539,-0.208407311
2355.6,-0.286933747,-0.187020663
2356.2,-0.290430738,-0.165288735
2356.8,-0.293923794,-0.143542573
2357.4,-0.297413203,-0.12211746
2358,-0.30089927,-0.101365406
2358.6,-0.304382278,-0.081616634
2359.2,-0.30786248,-0.063172288
2359.8,-0.311340131,-0.046334335
2360.4,-0.314815455,-0.031373961
2361,-0.318288651,-0.018537444
2361.6,-0.321759882,-0.008034638
2362.2,-0.325229273,-3.89E-05
2362.8,-0.328696931,0.005297726
2363.4,-0.332162913,0.007868869
2364,-0.335627225,0.007623991
2364.6,-0.339089842,0.004540475
2365.2,-0.342550724,-0.001388198
2365.8,-0.346009742,-0.010080138
2366.4,-0.349466734,-0.021420746
2367,-0.352921564,-0.035318475
2367.6,-0.356373982,-0.051570629
2368.2,-0.359823717,-0.069953251
2368.8,-0.363270508,-0.090251163
2369.4,-0.366714046,-0.112201127
2370,-0.370153972,-0.135490768
2370.6,-0.373589931,-0.159810662
2371.2,-0.377021579,-0.184863625
2371.8,-0.380448512,-0.2102914
2372.4,-0.383870335,-0.235743281
2373,-0.38728669,-0.260908758
2373.6,-0.390697178,-0.285434319
2374.2,-0.394101421,-0.308987577
2374.8,-0.397499069,-0.331263344
2375.4,-0.400889783,-0.35196851
2376,-0.404273243,-0.370829491
2376.6,-0.40764916,-0.387600862
2377.2,-0.411017271,-0.402066027
2377.8,-0.414377356,-0.414049981
2378.4,-0.41772923,-0.423413841
2379,-0.421072721,-0.430028782
2379.6,-0.424407731,-0.433843508
2380.2,-0.427734202,-0.434843627
2380.8,-0.431052077,-0.433019308
2381.4,-0.434361373,-0.428429557
2382,-0.437662156,-0.421187703
2382.6,-0.440954511,-0.411421637
2383.2,-0.444238538,-0.399276477
2383.8,-0.447514422,-0.384982388
2384.4,-0.450782366,-0.36878619
2385,-0.454042544,-0.350906454
2385.6,-0.457295225,-0.331657752
2386.2,-0.460540688,-0.311360611
2386.8,-0.463779178,-0.290307243
2387.4,-0.467010991,-0.268835668
2388,-0.470236433,-0.247297568
2388.6,-0.473455796,-0.226026946
2389.2,-0.476669355,-0.205343766
2389.8,-0.479877404,-0.185586172
2390.4,-0.483080214,-0.167068976
2391,-0.486278027,-0.150075604
2391.6,-0.489471072,-0.134881882
2392.2,-0.492659552,-0.121730898
2392.8,-0.495843642,-0.110844087
2393.4,-0.49902348,-0.102400374
2394,-0.502199162,-0.096539284
2394.6,-0.50537076,-0.093375939
2395.2,-0.508538311,-0.092990469
2395.8,-0.511701785,-0.095396509
2396.4,-0.514861124,-0.100576717
2397,-0.518016266,-0.10851338
2397.6,-0.521167054,-0.119091198
2398.2,-0.524313299,-0.132164614
2398.8,-0.527454835,-0.147607883
2399.4,-0.530591402,-0.16520494
2400,-0.533722711,-0.18470794
2400.6,-0.536848474,-0.205871237
2401.2,-0.539968384,-0.228429646
2401.8,-0.543082074,-0.252057721
2402.4,-0.546189179,-0.276432001
2403,-0.549289361,-0.301256602
2403.6,-0.552382223,-0.326175116
2404.2,-0.555467377,-0.350841643
2404.8,-0.558544474,-0.374948023
2405.4,-0.561613139,-0.398160214
2406,-0.564673015,-0.420162968
2406.6,-0.56772377,-0.440665555
2407.2,-0.570765097,-0.459400069
2407.8,-0.573796708,-0.476120167
2408.4,-0.576818346,-0.490610026
2409,-0.579829779,-0.502677974
2409.6,-0.582830826,-0.512183624
2410.2,-0.585821346,-0.519024928
2410.8,-0.588801196,-0.523101117
2411.4,-0.59177032,-0.524395396
2412,-0.594728697,-0.522926984
2412.6,-0.597676319,-0.518727302
2413.2,-0.600613223,-0.511874247
2413.8,-0.603539516,-0.502513976
2414.4,-0.606455321,-0.490810268
2415,-0.609360761,-0.476923629
2415.6,-0.612256048,-0.461107476
2416.2,-0.615141414,-0.443632468
2416.8,-0.618017051,-0.424729185
2417.4,-0.620883244,-0.404722569
2418,-0.623740279,-0.383938433
2418.6,-0.626588427,-0.362685223
2419.2,-0.629427973,-0.341287916
2419.8,-0.632259228,-0.320095022
2420.4,-0.635082483,-0.29943746
2421,-0.637898005,-0.279620638
2421.6,-0.640706077,-0.260965096
2422.2,-0.643506956,-0.243765857
2422.8,-0.646300868,-0.2282883
2423.4,-0.649088023,-0.214779965
2424,-0.651868597,-0.203454727
2424.6,-0.654642745,-0.194504802
2425.2,-0.657410579,-0.188080999
2425.8,-0.660172168,-0.184287905
2426.4,-0.66292755,-0.183202471
2427,-0.665676743,-0.184879735
2427.6,-0.668419688,-0.189297418
2428.2,-0.671156292,-0.196399823
2428.8,-0.673886476,-0.206145221
2429.4,-0.676610059,-0.218387537
2430,-0.679326831,-0.232955141
2430.6,-0.682036592,-0.249684243
2431.2,-0.684739085,-0.268353206
2431.8,-0.687434003,-0.288691867
2432.4,-0.690121039,-0.310429431
2433,-0.692799891,-0.333298535
2433.6,-0.695470187,-0.356965195
2434.2,-0.698131561,-0.381097552
2434.8,-0.700783683,-0.405401278
2435.4,-0.703426167,-0.429525914
2436,-0.706058643,-0.453136054
2436.6,-0.708680767,-0.475924424
2437.2,-0.711292196,-0.497582163
2437.8,-0.713892599,-0.517812464
2438.4,-0.716481669,-0.536344156
2439,-0.719059127,-0.552933083
2439.6,-0.721624723,-0.567362449
2440.2,-0.724178238,-0.579448601
2440.8,-0.726719471,-0.589024594
2441.4,-0.729248282,-0.595985016
2442,-0.731764569,-0.600261252
2442.6,-0.734268236,-0.601791329
2443.2,-0.736759255,-0.600581279
2443.8,-0.739237647,-0.596685964
2444.4,-0.741703451,-0.590176463
2445,-0.744156727,-0.581148733
2445.6,-0.74659762,-0.569778896
2446.2,-0.749026291,-0.556262801
2446.8,-0.751442884,-0.540776063
2447.4,-0.753847639,-0.523591479
2448,-0.756240806,-0.504993892
2448.6,-0.758622611,-0.485239608
2449.2,-0.760993337,-0.464645447
2449.8,-0.763353285,-0.443544142
2450.4,-0.76570274,-0.422253986
2451,-0.768041984,-0.401088056
2451.6,-0.770371326,-0.380387245
2452.2,-0.772691056,-0.360473936
2452.8,-0.775001433,-0.341639237
2453.4,-0.777302727,-0.324182875
2454,-0.779595176,-0.308376449
2454.6,-0.781878996,-0.294466573
2455.2,-0.784154375,-0.282670852
2455.8,-0.786421464,-0.273173106
2456.4,-0.788680393,-0.266133182
2457,-0.790931256,-0.26167565
2457.6,-0.793174091,-0.259869756
2458.2,-0.795408907,-0.260754103
2458.8,-0.797635704,-0.264359174
2459.4,-0.799854395,-0.270628323
2460,-0.802064862,-0.279471864
2460.6,-0.804267001,-0.290817758
2461.2,-0.806460617,-0.304498495
2461.8,-0.808645482,-0.320316782
2462.4,-0.810821369,-0.338074927
2463,-0.812988023,-0.357545813
2463.6,-0.815145125,-0.378441142
2464.2,-0.817292358,-0.40047038
2464.8,-0.819429422,-0.423363911
2465.4,-0.821555951,-0.44678359
2466,-0.823671582,-0.47039502
2466.6,-0.825775993,-0.493904471
2467.2,-0.827868818,-0.516972775
2467.8,-0.829949705,-0.539277158
2468.4,-0.832018326,-0.560517546
2469,-0.834074369,-0.580408123
2469.6,-0.836117531,-0.598674031
2470.2,-0.838147538,-0.615067877
2470.8,-0.84016414,-0.629368424
2471.4,-0.842167126,-0.641390089
2472,-0.844156318,-0.650983087
2472.6,-0.846131549,-0.658005417
2473.2,-0.84809272,-0.662386442
2473.8,-0.850039771,-0.664090342
2474.4,-0.85197265,-0.663094452
2475,-0.853891361,-0.659425886
2475.6,-0.855795965,-0.653173527
2476.2,-0.857686546,-0.64444576
2476.8,-0.85956319,-0.633356116
2477.4,-0.861426076,-0.6201075
2478,-0.863275401,-0.604923682
2478.6,-0.865111331,-0.587995037
2479.2,-0.866934129,-0.569609827
2479.8,-0.868744066,-0.550063168
2480.4,-0.870541394,-0.529633447
2481,-0.872326397,-0.508628083
2481.6,-0.874099385,-0.487382785
2482.2,-0.875860658,-0.466219654
2482.8,-0.877610491,-0.445440614
2483.4,-0.879349191,-0.42537492
2484,-0.881077043,-0.406331608
2484.6,-0.8827943,-0.388587249
2485.2,-0.884501213,-0.372418087
2485.8,-0.886198008,-0.358070413
2486.4,-0.887884883,-0.345767935
2487,-0.889562006,-0.335700279
2487.6,-0.891229505,-0.328019628
